GX,GY,GZ,AX,AY,AZ,SX,SY,SZ,TA,TS
616.000000,-31.000000,978.000000,568.000000,-11.000000,1079.000000,82715.000000,23345.000000,263116.000000,276797.380237,113.600176
616.000000,-31.000000,978.000000,577.000000,-5.000000,1102.000000,81896.000000,23891.000000,265720.000000,279078.578714,132.563192
616.000000,-31.000000,978.000000,610.000000,7.000000,1091.000000,81776.000000,24651.000000,267980.000000,281261.917751,119.369175
616.000000,-31.000000,978.000000,736.000000,107.000000,1062.000000,84176.000000,27411.000000,269660.000000,283819.445241,201.246118
616.000000,-31.000000,978.000000,617.000000,64.000000,1424.000000,84197.000000,29406.000000,279026.000000,292932.340859,456.006579
616.000000,-31.000000,978.000000,509.000000,-64.000000,1212.000000,82057.000000,28746.000000,283706.000000,296730.143735,259.410871
616.000000,-31.000000,978.000000,546.000000,-60.000000,949.000000,80657.000000,28166.000000,283126.000000,295735.028498,81.129526
616.000000,-31.000000,978.000000,599.000000,-81.000000,1008.000000,80266.000000,27016.000000,283816.000000,296182.404724,60.737139
616.000000,-31.000000,978.000000,545.000000,-150.000000,1167.000000,78775.000000,24517.000000,287785.000000,299377.337384,234.356566
616.000000,-31.000000,978.000000,-303.000000,106.000000,878.000000,60395.000000,27257.000000,285785.000000,293365.925593,934.521268
616.000000,-31.000000,978.000000,-12.000000,-50.000000,1767.000000,46579.000000,26839.000000,303143.000000,307872.723071,1008.596054
616.000000,-31.000000,978.000000,1301.000000,-448.000000,1589.000000,60279.000000,18499.000000,315363.000000,321604.714846,1008.184011
616.000000,-31.000000,978.000000,1113.000000,-448.000000,1417.000000,70219.000000,10159.000000,324143.000000,331817.114825,783.338369
616.000000,-31.000000,978.000000,683.000000,-19.000000,1165.000000,71559.000000,10399.000000,327883.000000,335761.956408,199.002513
616.000000,-31.000000,978.000000,333.000000,-278.000000,1784.000000,65616.000000,5212.000000,344809.000000,351035.426818,889.232253
616.000000,-31.000000,978.000000,440.000000,-518.000000,1626.000000,61920.000000,-5015.000000,358417.000000,363760.886454,829.487191
616.000000,-31.000000,978.000000,758.000000,-339.000000,1283.000000,64760.000000,-11175.000000,364517.000000,370393.549504,456.128271
616.000000,-31.000000,978.000000,749.000000,-326.000000,1019.000000,67553.000000,-17370.000000,365378.000000,371976.084706,326.182464
616.000000,-31.000000,978.000000,869.000000,-333.000000,866.000000,72613.000000,-23410.000000,363138.000000,371065.874088,409.581494
616.000000,-31.000000,978.000000,722.000000,-327.000000,824.000000,74733.000000,-29330.000000,360058.000000,368899.760847,350.097129
616.000000,-31.000000,978.000000,465.000000,-212.000000,965.000000,71562.000000,-33131.000000,359785.000000,368325.982290,236.074141
616.000000,-31.000000,978.000000,447.000000,-45.000000,711.000000,68013.000000,-33425.000000,354178.000000,362194.774228,316.300490
616.000000,-31.000000,978.000000,215.000000,138.000000,711.000000,59993.000000,-30045.000000,348838.000000,355232.054181,510.539910
616.000000,-31.000000,978.000000,-381.000000,393.000000,424.000000,40053.000000,-21565.000000,337758.000000,340807.509597,1216.840581
616.000000,-31.000000,978.000000,-921.000000,560.000000,421.000000,7776.000000,-9154.000000,326061.000000,326282.144184,1738.361010
616.000000,-31.000000,978.000000,-854.000000,483.000000,650.000000,-21624.000000,1126.000000,319501.000000,320233.905533,1591.439600
616.000000,-31.000000,978.000000,-436.000000,326.000000,896.000000,-43716.000000,8623.000000,317779.000000,320887.733680,1113.946588
616.000000,-31.000000,978.000000,-122.000000,184.000000,1098.000000,-58476.000000,12923.000000,320179.000000,325731.543677,777.990360
616.000000,-31.000000,978.000000,-675.000000,-79.000000,1718.000000,-92042.000000,11675.000000,339419.000000,351871.131169,1488.820003
616.000000,-31.000000,978.000000,-610.000000,-299.000000,2185.000000,-116562.000000,6315.000000,363559.000000,381839.921368,1741.191833
616.000000,-31.000000,978.000000,-644.000000,-214.000000,2184.000000,-143022.000000,2472.000000,388885.000000,414358.475831,1753.717480
616.000000,-31.000000,978.000000,-113.000000,-224.000000,2032.000000,-158331.000000,-1581.000000,411019.000000,440463.191973,1295.996142
616.000000,-31.000000,978.000000,821.000000,-326.000000,1280.000000,-154231.000000,-7481.000000,417059.000000,444726.181153,469.312263
616.000000,-31.000000,978.000000,1501.000000,-14.000000,2879.000000,-135646.000000,-7124.000000,456980.000000,476740.295226,2096.977587
616.000000,-31.000000,978.000000,453.000000,70.000000,2391.000000,-138906.000000,-5104.000000,485240.000000,504756.164155,1425.951963
616.000000,-31.000000,978.000000,319.000000,-192.000000,1618.000000,-144846.000000,-8324.000000,498040.000000,518742.223356,723.691923
616.000000,-31.000000,978.000000,806.000000,-327.000000,1439.000000,-140856.000000,-14540.000000,507721.000000,527098.129552,579.859466
616.000000,-31.000000,978.000000,561.000000,-499.000000,1103.000000,-141956.000000,-23900.000000,510221.000000,530139.778527,487.518205
616.000000,-31.000000,978.000000,643.000000,-428.000000,1117.000000,-141389.000000,-32237.000000,513140.000000,533237.970413,421.496145
616.000000,-31.000000,978.000000,812.000000,-332.000000,716.000000,-137469.000000,-38257.000000,507900.000000,527563.962008,444.590823
616.000000,-31.000000,978.000000,666.000000,-304.000000,918.000000,-136419.000000,-43990.000000,506640.000000,526525.738460,283.952461
616.000000,-31.000000,978.000000,28.000000,-128.000000,1149.000000,-148767.000000,-46027.000000,510231.000000,533465.817442,619.995161
616.000000,-31.000000,978.000000,381.000000,15.000000,928.000000,-153702.000000,-45061.000000,509181.000000,533779.064114,244.624202
616.000000,-31.000000,978.000000,414.000000,34.000000,965.000000,-157742.000000,-43761.000000,508921.000000,534600.923985,212.598213
616.000000,-31.000000,978.000000,-13.000000,310.000000,1169.000000,-170322.000000,-36941.000000,512741.000000,541551.063378,740.542369
616.000000,-31.000000,978.000000,-423.000000,558.000000,1158.000000,-191102.000000,-25161.000000,516341.000000,551145.242750,1207.825318
616.000000,-31.000000,978.000000,-784.000000,489.000000,1007.000000,-221902.000000,-13721.000000,516979.000000,562757.540941,1493.733912
616.000000,-31.000000,978.000000,-833.000000,477.000000,962.000000,-252331.000000,-3053.000000,516643.000000,574978.472483,1535.552344
616.000000,-31.000000,978.000000,-830.000000,503.000000,1176.000000,-281251.000000,7627.000000,520603.000000,591766.659874,1554.115826
616.000000,-31.000000,978.000000,-370.000000,347.000000,848.000000,-300971.000000,15187.000000,518003.000000,599283.985952,1063.945487
616.000000,-31.000000,978.000000,-78.000000,178.000000,947.000000,-315545.000000,19576.000000,517352.000000,606304.344950,725.450205
616.000000,-31.000000,978.000000,-236.000000,113.000000,1241.000000,-332585.000000,22456.000000,522612.000000,619871.242037,903.221457
616.000000,-31.000000,978.000000,-300.000000,19.000000,1625.000000,-350905.000000,23456.000000,535552.000000,640703.088540,1122.570710
616.000000,-31.000000,978.000000,-300.000000,56.000000,1684.000000,-369225.000000,25196.000000,549672.000000,662647.150922,1159.767649
616.000000,-31.000000,978.000000,-497.000000,89.000000,1774.000000,-392598.000000,27716.000000,566388.000000,689707.715488,1373.602927
616.000000,-31.000000,978.000000,75.000000,-97.000000,1721.000000,-403418.000000,26396.000000,581248.000000,708019.822494,921.458626
616.000000,-31.000000,978.000000,841.000000,-262.000000,1737.000000,-398693.000000,21545.000000,597187.000000,718368.017275,824.661749
616.000000,-31.000000,978.000000,918.000000,-514.000000,1904.000000,-392653.000000,11885.000000,615707.000000,730351.108360,1087.183977
616.000000,-31.000000,978.000000,578.000000,-501.000000,1874.000000,-393451.000000,2015.000000,634523.000000,746610.465474,1012.501852
616.000000,-31.000000,978.000000,479.000000,-291.000000,1835.000000,-396328.000000,-3445.000000,652520.000000,763459.299510,905.990066
616.000000,-31.000000,978.000000,657.000000,-416.000000,1695.000000,-395508.000000,-11145.000000,666860.000000,775405.086835,814.858883
616.000000,-31.000000,978.000000,1007.000000,-426.000000,1499.000000,-387297.000000,-19440.000000,677801.000000,780891.205873,761.805093
616.000000,-31.000000,978.000000,1080.000000,-170.000000,766.000000,-377553.000000,-22359.000000,673349.000000,772298.561756,528.735283
616.000000,-31.000000,978.000000,763.000000,-148.000000,801.000000,-374613.000000,-24699.000000,669809.000000,767847.013962,258.122064
616.000000,-31.000000,978.000000,402.000000,-202.000000,843.000000,-379107.000000,-28290.000000,666974.000000,767708.771752,305.388277
616.000000,-31.000000,978.000000,436.000000,-252.000000,883.000000,-382887.000000,-32931.000000,664979.000000,768039.045864,300.443006
616.000000,-31.000000,978.000000,456.000000,-152.000000,1010.000000,-386247.000000,-35472.000000,665651.000000,770413.046095,203.137884
616.000000,-31.000000,978.000000,293.000000,245.000000,1284.000000,-392707.000000,-29952.000000,671771.000000,778711.876495,523.584759
616.000000,-31.000000,978.000000,-188.000000,454.000000,744.000000,-408787.000000,-20252.000000,667091.000000,782641.269774,967.676082
616.000000,-31.000000,978.000000,-504.000000,438.000000,602.000000,-431187.000000,-10872.000000,659571.000000,788082.694515,1271.116438
616.000000,-31.000000,978.000000,-875.000000,421.000000,1101.000000,-462498.000000,-1380.000000,662154.000000,807684.483025,1562.854440
616.000000,-31.000000,978.000000,-462.000000,395.000000,935.000000,-484058.000000,7140.000000,661294.000000,819556.515074,1159.917669
616.000000,-31.000000,978.000000,-265.000000,273.000000,909.000000,-502559.000000,13524.000000,659845.000000,829544.375595,934.525548
616.000000,-31.000000,978.000000,-296.000000,229.000000,971.000000,-520799.000000,18724.000000,659705.000000,840709.743968,948.363327
616.000000,-31.000000,978.000000,-252.000000,196.000000,927.000000,-539027.000000,23491.000000,658634.000000,851410.993449,898.640084
616.000000,-31.000000,978.000000,-335.000000,269.000000,1262.000000,-558047.000000,29491.000000,664314.000000,868100.952589,1036.849555
616.000000,-31.000000,978.000000,-302.000000,121.000000,1443.000000,-577325.000000,32683.000000,674079.000000,888118.703978,1040.217766
616.000000,-31.000000,978.000000,-82.000000,40.000000,1381.000000,-591285.000000,34103.000000,682139.000000,903379.533283,809.106915
616.000000,-31.000000,978.000000,-214.000000,98.000000,1656.000000,-608715.000000,36812.000000,696377.000000,925651.122561,1079.455881
616.000000,-31.000000,978.000000,-286.000000,136.000000,1743.000000,-626755.000000,40152.000000,711677.000000,949167.090379,1194.453013
616.000000,-31.000000,978.000000,-179.000000,87.000000,1734.000000,-642655.000000,42512.000000,726797.000000,971105.863631,1103.397027
616.000000,-31.000000,978.000000,71.000000,99.000000,1776.000000,-654100.000000,45242.000000,743555.000000,991346.400906,975.053332
616.000000,-31.000000,978.000000,660.000000,4.000000,1415.000000,-653176.000000,45977.000000,752732.000000,997676.418148,440.601861
616.000000,-31.000000,978.000000,578.000000,-122.000000,1665.000000,-653974.000000,44066.000000,767159.000000,1009037.529685,694.041785
616.000000,-31.000000,978.000000,724.000000,-216.000000,1018.000000,-651706.000000,40181.000000,767999.000000,1008046.470753,217.919710
616.000000,-31.000000,978.000000,752.000000,-164.000000,1531.000000,-648850.000000,37388.000000,779612.000000,1014987.219421,584.802531
616.000000,-31.000000,978.000000,247.000000,-230.000000,1520.000000,-656230.000000,33408.000000,790452.000000,1027895.068413,685.219673
616.000000,-31.000000,978.000000,302.000000,-336.000000,1770.000000,-662510.000000,27308.000000,806292.000000,1043921.460757,904.922649
616.000000,-31.000000,978.000000,572.000000,-410.000000,1803.000000,-663434.000000,19349.000000,823617.000000,1057763.687619,908.956545
616.000000,-31.000000,978.000000,854.000000,-399.000000,1595.000000,-658674.000000,11989.000000,835957.000000,1064339.833064,756.807109
616.000000,-31.000000,978.000000,903.000000,-173.000000,1099.000000,-652647.000000,9007.000000,838498.000000,1062594.997476,342.306880
616.000000,-31.000000,978.000000,609.000000,-116.000000,948.000000,-652787.000000,7307.000000,837898.000000,1062194.576347,90.410176
616.000000,-31.000000,978.000000,337.000000,-67.000000,858.000000,-658367.000000,6587.000000,835498.000000,1063742.169542,305.838193
616.000000,-31.000000,978.000000,202.000000,-43.000000,899.000000,-666647.000000,6347.000000,833918.000000,1067650.569120,421.640842
616.000000,-31.000000,978.000000,32.000000,-123.000000,1114.000000,-678327.000000,4507.000000,836638.000000,1077084.479055,606.643223
616.000000,-31.000000,978.000000,335.000000,17.000000,883.000000,-683947.000000,5467.000000,834738.000000,1079166.769106,300.482945
616.000000,-31.000000,978.000000,-62.000000,29.000000,967.000000,-698185.000000,6727.000000,834507.000000,1088076.045046,680.738569
616.000000,-31.000000,978.000000,-118.000000,-36.000000,1165.000000,-712865.000000,6627.000000,838247.000000,1100399.226810,757.462870
616.000000,-31.000000,978.000000,-58.000000,116.000000,1028.000000,-727019.000000,9714.000000,839297.000000,1110437.050159,691.653815
616.000000,-31.000000,978.000000,-303.000000,110.000000,1104.000000,-747237.000000,12816.000000,842069.000000,1125880.803987,938.252631
616.000000,-31.000000,978.000000,-64.000000,45.000000,1085.000000,-760837.000000,14336.000000,844209.000000,1136559.412062,692.549637
616.000000,-31.000000,978.000000,-42.000000,159.000000,981.000000,-774655.000000,18326.000000,844272.000000,1145958.734547,684.889042
616.000000,-31.000000,978.000000,-414.000000,144.000000,1221.000000,-795255.000000,21826.000000,849132.000000,1163585.855330,1072.648125
616.000000,-31.000000,978.000000,-439.000000,185.000000,1159.000000,-816355.000000,26146.000000,852752.000000,1180806.958332,1091.989927
616.000000,-31.000000,978.000000,-170.000000,161.000000,1002.000000,-832075.000000,29986.000000,853232.000000,1192163.080977,809.466491
616.000000,-31.000000,978.000000,-130.000000,114.000000,1133.000000,-846995.000000,32886.000000,856332.000000,1204901.038777,775.606859
616.000000,-31.000000,978.000000,-152.000000,2.000000,1192.000000,-863123.000000,33579.000000,860826.000000,1219479.505628,797.940474
616.000000,-31.000000,978.000000,14.000000,63.000000,1159.000000,-875163.000000,35459.000000,864446.000000,1230623.624089,635.610730
616.000000,-31.000000,978.000000,-102.000000,77.000000,1299.000000,-889523.000000,37619.000000,870866.000000,1245421.192467,793.869637
616.000000,-31.000000,978.000000,-189.000000,-8.000000,1590.000000,-906428.000000,38102.000000,883718.000000,1266499.500636,1011.483070
616.000000,-31.000000,978.000000,-69.000000,9.000000,1382.000000,-920128.000000,38902.000000,891798.000000,1281972.142752,796.266915
616.000000,-31.000000,978.000000,130.000000,-120.000000,1179.000000,-929848.000000,37122.000000,895818.000000,1291698.585240,533.402287
616.000000,-31.000000,978.000000,224.000000,-178.000000,1664.000000,-938080.000000,34035.000000,910224.000000,1307539.749989,803.659754
616.000000,-31.000000,978.000000,277.000000,-41.000000,1516.000000,-945199.000000,33825.000000,921522.000000,1320510.536387,635.975628
616.000000,-31.000000,978.000000,-210.000000,51.000000,1683.000000,-962545.000000,35547.000000,936327.000000,1343303.657839,1089.047749
616.000000,-31.000000,978.000000,-73.000000,122.000000,1534.000000,-977014.000000,38760.000000,948003.000000,1361898.814819,898.479827
616.000000,-31.000000,978.000000,143.000000,-137.000000,1345.000000,-986947.000000,36534.000000,955710.000000,1374329.188392,607.991776
616.000000,-31.000000,978.000000,1196.000000,-383.000000,1421.000000,-975347.000000,29494.000000,964570.000000,1372066.671611,810.279581
616.000000,-31.000000,978.000000,982.000000,-677.000000,1328.000000,-968027.000000,16574.000000,971570.000000,1371604.620547,820.836159
616.000000,-31.000000,978.000000,1146.000000,-433.000000,1495.000000,-956897.000000,8132.000000,982427.000000,1371452.080228,842.492136
616.000000,-31.000000,978.000000,931.000000,-222.000000,910.000000,-950282.000000,4121.000000,980999.000000,1365800.827414,374.606460
616.000000,-31.000000,978.000000,470.000000,-179.000000,840.000000,-953348.000000,1013.000000,978101.000000,1365853.213736,249.527554
616.000000,-31.000000,978.000000,580.000000,-138.000000,809.000000,-954104.000000,-1234.000000,974552.000000,1363842.940472,203.238776
616.000000,-31.000000,978.000000,381.000000,-135.000000,840.000000,-958804.000000,-3314.000000,971792.000000,1365172.437561,291.693332
616.000000,-31.000000,978.000000,417.000000,1.000000,946.000000,-962784.000000,-2674.000000,971152.000000,1367514.675620,204.080866
616.000000,-31.000000,978.000000,189.000000,-22.000000,1106.000000,-971751.000000,-2485.000000,973840.000000,1375743.626853,445.863208
616.000000,-31.000000,978.000000,108.000000,-89.000000,1072.000000,-982419.000000,-3703.000000,975814.000000,1384692.661339,519.869214
616.000000,-31.000000,978.000000,250.000000,-101.000000,1033.000000,-989739.000000,-5103.000000,976914.000000,1390672.604219,376.670944
616.000000,-31.000000,978.000000,219.000000,11.000000,1111.000000,-997679.000000,-4263.000000,979574.000000,1398194.114451,420.787357
616.000000,-31.000000,978.000000,38.000000,47.000000,913.000000,-1009239.000000,-2703.000000,978274.000000,1405557.072625,586.850066
616.000000,-31.000000,978.000000,131.000000,-7.000000,976.000000,-1018939.000000,-2223.000000,978234.000000,1412509.605704,485.597570
616.000000,-31.000000,978.000000,204.000000,-146.000000,1298.000000,-1027179.000000,-4523.000000,984634.000000,1422891.868529,534.199401
616.000000,-31.000000,978.000000,249.000000,-248.000000,1316.000000,-1034519.000000,-8863.000000,991394.000000,1432888.752613,544.079038
616.000000,-31.000000,978.000000,45.000000,-179.000000,1435.000000,-1045939.000000,-11823.000000,1000534.000000,1447479.347074,746.186304
616.000000,-31.000000,978.000000,289.000000,-126.000000,1198.000000,-1052479.000000,-13723.000000,1004934.000000,1455263.794137,405.405969
616.000000,-31.000000,978.000000,285.000000,-117.000000,1149.000000,-1059430.000000,-15529.000000,1008525.000000,1462790.398644,382.358471
616.000000,-31.000000,978.000000,346.000000,-166.000000,1157.000000,-1064830.000000,-18229.000000,1012105.000000,1469201.060565,350.950139
616.000000,-31.000000,978.000000,396.000000,-161.000000,1074.000000,-1069450.000000,-20959.000000,1014121.000000,1473975.571311,272.976189
616.000000,-31.000000,978.000000,479.000000,-1003.000000,2249.000000,-1072327.000000,-41371.000000,1040812.000000,1494953.636042,1605.924656
616.000000,-31.000000,978.000000,351.000000,-49.000000,1131.000000,-1077892.000000,-41749.000000,1044025.000000,1501193.639505,306.525692
616.000000,-31.000000,978.000000,438.000000,-107.000000,1102.000000,-1081630.000000,-43345.000000,1046629.000000,1505733.877405,229.860827
616.000000,-31.000000,978.000000,268.000000,-96.000000,1153.000000,-1088938.000000,-44710.000000,1050304.000000,1513579.678894,394.910116
616.000000,-31.000000,978.000000,495.000000,-52.000000,998.000000,-1091358.000000,-45130.000000,1050704.000000,1515611.393689,124.426685
616.000000,-31.000000,978.000000,499.000000,-30.000000,1014.000000,-1093815.000000,-45109.000000,1051460.000000,1517904.544992,122.417319
616.000000,-31.000000,978.000000,473.000000,6.000000,1355.000000,-1096818.000000,-44332.000000,1059377.000000,1525534.227567,404.903692
616.000000,-31.000000,978.000000,404.000000,-1.000000,1976.000000,-1101270.000000,-43702.000000,1080335.000000,1543317.592049,1020.709557
616.000000,-31.000000,978.000000,337.000000,-152.000000,1604.000000,-1106850.000000,-46122.000000,1092855.000000,1556141.450000,695.958332
616.000000,-31.000000,978.000000,394.000000,-389.000000,648.000000,-1111290.000000,-53282.000000,1086255.000000,1554912.975265,535.114941
616.000000,-31.000000,978.000000,401.000000,-80.000000,-18.000000,-1115590.000000,-54262.000000,1066335.000000,1544200.681573,1020.118621
616.000000,-31.000000,978.000000,1021.000000,552.000000,1608.000000,-1107490.000000,-42602.000000,1078935.000000,1546754.590984,949.112217
616.000000,-31.000000,978.000000,719.000000,69.000000,1269.000000,-1105430.000000,-40602.000000,1084755.000000,1549295.781098,324.484206
616.000000,-31.000000,978.000000,462.000000,-184.000000,926.000000,-1108510.000000,-43662.000000,1083715.000000,1550851.053960,223.224103
616.000000,-31.000000,978.000000,475.000000,-147.000000,982.000000,-1111471.000000,-46098.000000,1083799.000000,1553097.898346,182.628037
616.000000,-31.000000,978.000000,692.000000,97.000000,1241.000000,-1109951.000000,-43538.000000,1089059.000000,1555614.439804,302.206883
616.000000,-31.000000,978.000000,591.000000,-35.000000,1001.000000,-1110451.000000,-43618.000000,1089519.000000,1556295.474737,34.205263
616.000000,-31.000000,978.000000,628.000000,20.000000,1070.000000,-1110211.000000,-42598.000000,1091359.000000,1557384.833946,105.872565
616.000000,-31.000000,978.000000,577.000000,-47.000000,1072.000000,-1111030.000000,-42934.000000,1093333.000000,1559361.419987,103.019416
616.000000,-31.000000,978.000000,616.000000,-14.000000,1049.000000,-1111030.000000,-42594.000000,1094753.000000,1560348.051156,73.006849
616.000000,-31.000000,978.000000,604.000000,-31.000000,1270.000000,-1111282.000000,-42594.000000,1100885.000000,1564835.363732,292.246471
616.000000,-31.000000,978.000000,602.000000,-31.000000,1042.000000,-1111562.000000,-42594.000000,1102165.000000,1565934.869624,65.513357
616.000000,-31.000000,978.000000,616.000000,-22.000000,1006.000000,-1111562.000000,-42414.000000,1102725.000000,1566324.185111,29.410882
616.000000,-31.000000,978.000000,615.000000,-19.000000,1008.000000,-1111583.000000,-42162.000000,1103355.000000,1566775.879364,32.326460
616.000000,-31.000000,978.000000,623.000000,-33.000000,1043.000000,-1111436.000000,-42204.000000,1104720.000000,1567634.344518,65.406422
616.000000,-31.000000,978.000000,608.000000,-16.000000,1024.000000,-1111596.000000,-41904.000000,1105640.000000,1568388.160511,49.040799
616.000000,-31.000000,978.000000,628.000000,-18.000000,1027.000000,-1111356.000000,-41644.000000,1106620.000000,1568902.229545,52.096065
616.000000,-31.000000,978.000000,615.000000,-17.000000,1034.000000,-1111382.000000,-41280.000000,1108076.000000,1569938.345955,57.732140
616.000000,-31.000000,978.000000,608.000000,-29.000000,1034.000000,-1111542.000000,-41240.000000,1109196.000000,1570841.214694,56.603887
616.000000,-31.000000,978.000000,614.000000,-33.000000,1032.000000,-1111584.000000,-41282.000000,1110330.000000,1571672.962636,54.074023
616.000000,-31.000000,978.000000,618.000000,-27.000000,1028.000000,-1111544.000000,-41202.000000,1111330.000000,1572349.209826,50.199602
616.000000,-31.000000,978.000000,595.000000,-28.000000,1052.000000,-1111964.000000,-41142.000000,1112810.000000,1573690.788421,76.980517
616.000000,-31.000000,978.000000,621.000000,-12.000000,1018.000000,-1111859.000000,-40743.000000,1113650.000000,1574200.352697,44.564560
616.000000,-31.000000,978.000000,633.000000,-15.000000,1045.000000,-1111519.000000,-40423.000000,1114990.000000,1574900.379830,70.950687
616.000000,-31.000000,978.000000,621.000000,-13.000000,1008.000000,-1111414.000000,-40045.000000,1115620.000000,1575262.729141,35.341194
616.000000,-31.000000,978.000000,629.000000,-20.000000,986.000000,-1111154.000000,-39825.000000,1115780.000000,1575187.052620,18.814888
616.000000,-31.000000,978.000000,616.000000,-20.000000,1074.000000,-1111154.000000,-39605.000000,1117700.000000,1576542.120510,96.628153
616.000000,-31.000000,978.000000,589.000000,-21.000000,1035.000000,-1111721.000000,-39395.000000,1118897.000000,1577785.170571,63.859220
616.000000,-31.000000,978.000000,598.000000,-15.000000,1033.000000,-1112081.000000,-39075.000000,1119997.000000,1578811.035620,60.041652
616.000000,-31.000000,978.000000,588.000000,-21.000000,1068.000000,-1112669.000000,-38865.000000,1121887.000000,1580561.049930,94.783965
616.000000,-31.000000,978.000000,625.000000,-21.000000,1014.000000,-1112489.000000,-38665.000000,1122607.000000,1580940.616783,38.431758
616.000000,-31.000000,978.000000,605.000000,-27.000000,1024.000000,-1112720.000000,-38581.000000,1123573.000000,1581787.146961,47.465777
616.000000,-31.000000,978.000000,610.000000,-23.000000,1014.000000,-1112846.000000,-38413.000000,1124329.000000,1582408.758357,37.363083
616.000000,-31.000000,978.000000,646.000000,-7.000000,998.000000,-1112216.000000,-37909.000000,1124749.000000,1582252.140443,43.312816
616.000000,-31.000000,978.000000,607.000000,-34.000000,1055.000000,-1112396.000000,-37969.000000,1126289.000000,1583475.107887,77.582214
616.000000,-31.000000,978.000000,612.000000,-18.000000,1022.000000,-1112476.000000,-37709.000000,1127169.000000,1584151.120890,46.054316
616.000000,-31.000000,978.000000,622.000000,-24.000000,1011.000000,-1112344.000000,-37555.000000,1127895.000000,1584571.451019,34.263683
616.000000,-31.000000,978.000000,603.000000,-19.000000,1053.000000,-1112617.000000,-37303.000000,1129470.000000,1585878.489481,77.058419
616.000000,-31.000000,978.000000,603.000000,-25.000000,1043.000000,-1112877.000000,-37183.000000,1130770.000000,1586984.116341,66.558245
616.000000,-31.000000,978.000000,595.000000,-24.000000,1049.000000,-1113297.000000,-37043.000000,1132190.000000,1588287.313479,74.370693
616.000000,-31.000000,978.000000,602.000000,-22.000000,1026.000000,-1113577.000000,-36863.000000,1133150.000000,1589163.785831,50.803543
616.000000,-31.000000,978.000000,632.000000,-31.000000,1046.000000,-1113241.000000,-36863.000000,1134578.000000,1589947.056645,69.856997
616.000000,-31.000000,978.000000,631.000000,-38.000000,1008.000000,-1112926.000000,-37010.000000,1135208.000000,1590179.620307,34.263683
616.000000,-31.000000,978.000000,622.000000,-24.000000,1012.000000,-1112806.000000,-36870.000000,1135888.000000,1590577.926126,35.227830
616.000000,-31.000000,978.000000,635.000000,-19.000000,1271.000000,-1112426.000000,-36630.000000,1141748.000000,1594497.368414,293.860511
616.000000,-31.000000,978.000000,608.000000,-11.000000,1051.000000,-1112586.000000,-36230.000000,1143208.000000,1595645.559502,76.111760
616.000000,-31.000000,978.000000,597.000000,-1.000000,1014.000000,-1112985.000000,-35600.000000,1143964.000000,1596451.253099,50.566788
616.000000,-31.000000,978.000000,606.000000,-8.000000,1023.000000,-1113195.000000,-35117.000000,1144909.000000,1597264.201688,51.516987
616.000000,-31.000000,978.000000,601.000000,-15.000000,1064.000000,-1113510.000000,-34781.000000,1146715.000000,1598771.256086,88.752465
616.000000,-31.000000,978.000000,617.000000,-33.000000,1036.000000,-1113490.000000,-34821.000000,1147875.000000,1599590.415627,58.043087
616.000000,-31.000000,978.000000,619.000000,-40.000000,1038.000000,-1113430.000000,-35001.000000,1149075.000000,1600413.943493,60.745370
616.000000,-31.000000,978.000000,641.000000,-34.000000,1028.000000,-1112930.000000,-35061.000000,1150075.000000,1600785.733397,55.982140
616.000000,-31.000000,978.000000,625.000000,-38.000000,1030.000000,-1112741.000000,-35208.000000,1151167.000000,1601442.349332,53.235327
616.000000,-31.000000,978.000000,608.000000,-32.000000,1025.000000,-1112909.000000,-35229.000000,1152154.000000,1602269.129840,47.686476
616.000000,-31.000000,978.000000,617.000000,-20.000000,1017.000000,-1112889.000000,-35009.000000,1152934.000000,1602811.394007,40.533936
616.000000,-31.000000,978.000000,608.000000,-3.000000,1052.000000,-1113057.000000,-34421.000000,1154488.000000,1604033.426283,79.523581
616.000000,-31.000000,978.000000,607.000000,-14.000000,1025.000000,-1113246.000000,-34064.000000,1155475.000000,1604867.436344,50.783856
616.000000,-31.000000,978.000000,598.000000,-9.000000,1037.000000,-1113606.000000,-33624.000000,1156655.000000,1605957.560347,65.490457
616.000000,-31.000000,978.000000,617.000000,-15.000000,1038.000000,-1113585.000000,-33288.000000,1157915.000000,1606843.735524,62.104750
616.000000,-31.000000,978.000000,630.000000,-21.000000,1026.000000,-1113291.000000,-33078.000000,1158923.000000,1607362.287941,50.990195
616.000000,-31.000000,978.000000,624.000000,-38.000000,1037.000000,-1113123.000000,-33225.000000,1160162.000000,1608142.586961,59.949979
616.000000,-31.000000,978.000000,619.000000,-39.000000,1002.000000,-1113060.000000,-33393.000000,1160666.000000,1608466.107695,25.475478
616.000000,-31.000000,978.000000,614.000000,-14.000000,1025.000000,-1113100.000000,-33053.000000,1161606.000000,1609165.190416,50.019996
616.000000,-31.000000,978.000000,589.000000,-25.000000,1052.000000,-1113667.000000,-32927.000000,1163160.000000,1610676.739702,79.000000
616.000000,-31.000000,978.000000,600.000000,-12.000000,1035.000000,-1113987.000000,-32547.000000,1164300.000000,1611713.632559,62.177166
616.000000,-31.000000,978.000000,587.000000,-29.000000,1026.000000,-1114596.000000,-32505.000000,1165308.000000,1612861.913837,56.115951
616.000000,-31.000000,978.000000,618.000000,-21.000000,1029.000000,-1114556.000000,-32305.000000,1166328.000000,1613567.381222,52.009614
